iso3,country,year,residence,indicator,pct,source
NER,Niger,2024,urban,handwashing_basic,29.7749,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NER,Niger,2024,urban,sanitation_basic,53.0553,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NER,Niger,2024,urban,sanitation_safely_managed,24.4228,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NER,Niger,2024,urban,water_basic,87.2833,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,rural,sanitation_basic,27.8496,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,rural,sanitation_safely_managed,21.9406,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,rural,water_basic,31.5224,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,rural,water_safely_managed,8.8811,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,total,open_defecation,24.2981,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,total,sanitation_basic,27.9946,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,total,sanitation_safely_managed,20.4971,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,total,water_basic,44.4803,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,total,water_safely_managed,12.6119,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,urban,sanitation_basic,28.266,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,urban,sanitation_safely_managed,17.7973,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,urban,water_basic,68.715,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2000,urban,water_safely_managed,19.5894,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,rural,sanitation_basic,27.7954,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,rural,sanitation_safely_managed,21.8704,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,rural,water_basic,32.7313,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,rural,water_safely_managed,9.2217,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,total,open_defecation,24.0888,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,total,sanitation_basic,28.0339,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,total,sanitation_safely_managed,20.4674,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,total,water_basic,45.7655,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,total,water_safely_managed,12.9765,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,urban,sanitation_basic,28.4641,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,urban,sanitation_safely_managed,17.937,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,urban,water_basic,69.2734,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2001,urban,water_safely_managed,19.7486,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,rural,sanitation_basic,28.1,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,rural,sanitation_safely_managed,22.0821,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,rural,water_basic,34.0934,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,rural,water_safely_managed,9.6982,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,total,open_defecation,23.8728,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,total,sanitation_basic,28.6863,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,total,sanitation_safely_managed,20.8602,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,total,water_basic,47.3237,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,total,water_safely_managed,13.7886,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,urban,sanitation_basic,29.7061,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,urban,sanitation_safely_managed,18.7351,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,urban,water_basic,70.3328,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2002,urban,water_safely_managed,20.9022,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,rural,sanitation_basic,28.4032,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,rural,sanitation_safely_managed,22.3052,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,rural,water_basic,35.4665,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,rural,water_safely_managed,10.1845,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,total,open_defecation,23.6502,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,total,sanitation_basic,29.3593,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,total,sanitation_safely_managed,21.2627,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,total,water_basic,48.8899,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,total,water_safely_managed,14.6251,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,urban,sanitation_basic,30.9625,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,urban,sanitation_safely_managed,19.5146,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,urban,water_basic,71.4002,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2003,urban,water_safely_managed,22.0718,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,rural,sanitation_basic,28.7051,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,rural,sanitation_safely_managed,22.5307,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,rural,water_basic,36.8505,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,rural,water_safely_managed,10.6804,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,total,open_defecation,23.421,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,total,sanitation_basic,30.0533,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,total,sanitation_safely_managed,21.6792,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,total,water_basic,50.4636,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,total,water_safely_managed,15.4862,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,urban,sanitation_basic,32.2333,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,urban,sanitation_safely_managed,20.3023,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,urban,water_basic,72.4756,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2004,urban,water_safely_managed,23.2572,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,rural,sanitation_basic,29.0055,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,rural,sanitation_safely_managed,22.7547,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,rural,water_basic,38.2454,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,rural,water_safely_managed,11.186,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,total,open_defecation,23.1855,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,total,sanitation_basic,30.7689,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,total,sanitation_safely_managed,22.1075,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,total,water_basic,52.0439,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,total,water_safely_managed,16.3721,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,urban,sanitation_basic,33.5185,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,urban,sanitation_safely_managed,21.0982,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,urban,water_basic,73.559,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2005,urban,water_safely_managed,24.4586,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,rural,sanitation_basic,29.3045,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,rural,sanitation_safely_managed,22.9774,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,rural,water_basic,39.6513,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,rural,water_safely_managed,11.7013,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,total,open_defecation,22.9435,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,total,sanitation_basic,31.5068,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,total,sanitation_safely_managed,22.548,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,total,water_basic,53.631,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,total,water_safely_managed,17.2831,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,urban,sanitation_basic,34.8182,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,urban,sanitation_safely_managed,21.9024,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,urban,water_basic,74.6504,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2006,urban,water_safely_managed,25.6759,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,rural,sanitation_basic,29.6021,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,rural,sanitation_safely_managed,23.1987,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,rural,water_basic,41.068,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,rural,water_safely_managed,12.2262,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,total,open_defecation,22.695,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,total,sanitation_basic,32.2677,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,total,sanitation_safely_managed,23.0012,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,total,water_basic,55.2248,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,total,water_safely_managed,18.2196,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,urban,sanitation_basic,36.1323,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,urban,sanitation_safely_managed,22.7148,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,urban,water_basic,75.7499,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2007,urban,water_safely_managed,26.909,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,rural,sanitation_basic,29.8983,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,rural,sanitation_safely_managed,23.4186,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,rural,water_basic,42.4957,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,rural,water_safely_managed,12.7609,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,total,open_defecation,22.4398,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,total,sanitation_basic,33.0521,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,total,sanitation_safely_managed,23.4673,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,total,water_basic,56.8252,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,total,water_safely_managed,19.1818,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,urban,sanitation_basic,37.4609,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,urban,sanitation_safely_managed,23.5354,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,urban,water_basic,76.8574,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2008,urban,water_safely_managed,28.1581,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,rural,sanitation_basic,30.1932,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,rural,sanitation_safely_managed,23.6371,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,rural,water_basic,43.9344,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,rural,water_safely_managed,13.3053,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,total,open_defecation,22.1787,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,total,sanitation_basic,33.8603,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,total,sanitation_safely_managed,23.9468,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,total,water_basic,58.4307,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,total,water_safely_managed,20.1695,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,urban,sanitation_basic,38.8039,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,urban,sanitation_safely_managed,24.3643,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,urban,water_basic,77.9728,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2009,urban,water_safely_managed,29.4231,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,rural,sanitation_basic,30.4866,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,rural,sanitation_safely_managed,23.8542,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,rural,water_basic,45.3839,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,rural,water_safely_managed,13.8593,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,total,open_defecation,21.9111,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,total,sanitation_basic,34.6931,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,total,sanitation_safely_managed,24.4399,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,total,water_basic,60.0421,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,total,water_safely_managed,21.1833,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,urban,sanitation_basic,40.1613,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,urban,sanitation_safely_managed,25.2013,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,urban,water_basic,79.0963,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2010,urban,water_safely_managed,30.7039,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,rural,handwashing_basic,22.8835,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,rural,sanitation_basic,30.7786,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,rural,sanitation_safely_managed,24.07,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,rural,water_basic,46.8443,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,rural,water_safely_managed,14.423,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,total,handwashing_basic,29.677,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,total,open_defecation,21.6394,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,total,sanitation_basic,35.5499,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,total,sanitation_safely_managed,24.9469,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,total,water_basic,61.6553,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,total,water_safely_managed,22.2215,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,urban,handwashing_basic,38.1959,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,urban,sanitation_basic,41.5331,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,urban,sanitation_safely_managed,26.0466,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,urban,water_basic,80.2278,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2011,urban,water_safely_managed,32.0007,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,rural,handwashing_basic,22.8835,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,rural,sanitation_basic,31.0692,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,rural,sanitation_safely_managed,24.2843,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,rural,water_basic,48.3157,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,rural,water_safely_managed,14.9964,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,total,handwashing_basic,29.8117,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,total,open_defecation,21.3637,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,total,sanitation_basic,36.4309,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,total,sanitation_safely_managed,25.4679,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,total,water_basic,63.2703,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,total,water_safely_managed,23.1894,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,urban,handwashing_basic,38.1959,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,urban,sanitation_basic,42.9194,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,urban,sanitation_safely_managed,26.9001,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,urban,water_basic,81.3673,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2012,urban,water_safely_managed,33.1041,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,rural,handwashing_basic,22.8835,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,rural,sanitation_basic,31.3584,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,rural,sanitation_safely_managed,24.4973,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,rural,water_basic,49.798,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,rural,water_safely_managed,15.5795,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,total,handwashing_basic,29.9453,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,total,open_defecation,21.0843,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,total,sanitation_basic,37.3361,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,total,sanitation_safely_managed,26.0028,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,total,water_basic,64.8864,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,total,water_safely_managed,23.7745,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,urban,handwashing_basic,38.1959,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,urban,sanitation_basic,44.3201,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,urban,sanitation_safely_managed,27.7619,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,urban,water_basic,82.5149,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2013,urban,water_safely_managed,33.3492,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,rural,handwashing_basic,22.8835,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,rural,sanitation_basic,31.6462,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,rural,sanitation_safely_managed,24.7088,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,rural,water_basic,51.2912,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,rural,water_safely_managed,16.1723,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,total,handwashing_basic,30.0776,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,total,open_defecation,20.8015,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,total,sanitation_basic,38.2655,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,total,sanitation_safely_managed,26.552,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,total,water_basic,66.5036,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,total,water_safely_managed,24.3575,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,urban,handwashing_basic,38.1959,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,urban,sanitation_basic,45.7352,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,urban,sanitation_safely_managed,28.6319,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,urban,water_basic,83.6704,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2014,urban,water_safely_managed,33.5943,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,rural,handwashing_basic,22.8835,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,rural,sanitation_basic,31.9326,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,rural,sanitation_safely_managed,24.919,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,rural,water_basic,52.7954,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,rural,water_safely_managed,16.7747,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,total,handwashing_basic,30.2086,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,total,open_defecation,20.5152,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,total,sanitation_basic,39.2194,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,total,sanitation_safely_managed,27.1153,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,total,water_basic,68.122,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,total,water_safely_managed,24.9381,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,urban,handwashing_basic,38.1959,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,urban,sanitation_basic,47.1648,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,urban,sanitation_safely_managed,29.51,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,urban,water_basic,84.834,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2015,urban,water_safely_managed,33.8394,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2016,rural,handwashing_basic,22.8835,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2016,rural,sanitation_basic,32.2176,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2016,rural,sanitation_safely_managed,25.1278,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2016,rural,water_basic,54.3105,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2016,rural,water_safely_managed,17.3869,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2016,total,handwashing_basic,30.338,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2016,total,open_defecation,20.2262,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
NGA,Nigeria,2016,total,sanitation_basic,40.1973,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
