scope,year,residence,indicator,pct,source
SEAR,2018,urban,water_safely_managed,80.9018,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,rural,handwashing_basic,66.8558,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,rural,open_defecation,22.8253,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,rural,sanitation_basic,65.2522,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,rural,sanitation_safely_managed,50.1972,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,rural,water_basic,90.9803,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,rural,water_safely_managed,64.5268,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,total,handwashing_basic,73.281,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,total,open_defecation,16.0866,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,total,sanitation_basic,69.8804,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,total,sanitation_safely_managed,48.9853,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,total,water_basic,92.8737,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,total,water_safely_managed,70.5261,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,urban,handwashing_basic,85.0695,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,urban,open_defecation,3.7228,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,urban,sanitation_basic,78.3719,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,urban,sanitation_safely_managed,46.7618,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,urban,water_basic,96.3476,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2019,urban,water_safely_managed,81.5332,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,rural,handwashing_basic,70.9173,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,rural,open_defecation,19.9644,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,rural,sanitation_basic,68.2963,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,rural,sanitation_safely_managed,52.7035,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,rural,water_basic,91.7758,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,rural,water_safely_managed,66.4447,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,total,handwashing_basic,76.7367,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,total,open_defecation,13.8472,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,total,sanitation_basic,72.4569,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,total,sanitation_safely_managed,50.9635,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,total,water_basic,93.492,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,total,water_safely_managed,72.0648,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,urban,handwashing_basic,87.1952,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,urban,open_defecation,2.8534,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,urban,sanitation_basic,79.9342,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,urban,sanitation_safely_managed,47.8363,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,urban,water_basic,96.5762,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2020,urban,water_safely_managed,82.1652,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,rural,handwashing_basic,75.0257,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,rural,open_defecation,17.1688,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,rural,sanitation_basic,71.3144,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,rural,sanitation_safely_managed,55.1755,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,rural,water_basic,92.5985,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,rural,water_safely_managed,68.4033,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,total,handwashing_basic,80.217,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,total,open_defecation,11.6733,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,total,sanitation_basic,75.0108,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,total,sanitation_safely_managed,52.9138,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,total,water_basic,94.1177,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,total,water_safely_managed,73.6202,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,urban,handwashing_basic,89.3521,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,urban,open_defecation,2.0031,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,urban,sanitation_basic,81.5153,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,urban,sanitation_safely_managed,48.934,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,urban,water_basic,96.7912,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2021,urban,water_safely_managed,82.8004,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,rural,handwashing_basic,79.0838,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,rural,open_defecation,14.3917,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,rural,sanitation_basic,74.3173,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,rural,sanitation_safely_managed,57.64,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,rural,water_basic,93.3221,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,rural,water_safely_managed,70.2916,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,total,handwashing_basic,83.6371,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,total,open_defecation,9.5287,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,total,sanitation_basic,77.5484,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,total,sanitation_safely_managed,54.8604,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,total,water_basic,94.6695,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,total,water_safely_managed,75.1005,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,urban,handwashing_basic,91.4793,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,urban,open_defecation,1.1533,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,urban,sanitation_basic,83.1133,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,urban,sanitation_safely_managed,50.0732,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,urban,water_basic,96.99,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2022,urban,water_safely_managed,83.3826,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,rural,handwashing_basic,83.1504,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,rural,open_defecation,11.6298,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,rural,sanitation_basic,77.3225,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,rural,sanitation_safely_managed,60.1028,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,rural,water_basic,94.044,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,rural,water_safely_managed,72.1982,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,total,handwashing_basic,87.0473,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,total,open_defecation,7.4114,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,total,sanitation_basic,80.0805,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,total,sanitation_safely_managed,56.8006,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,total,water_basic,95.2133,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,total,water_safely_managed,76.5789,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,urban,handwashing_basic,93.6132,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,urban,open_defecation,0.3035,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,urban,sanitation_basic,84.7276,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,urban,sanitation_safely_managed,51.2365,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,urban,water_basic,97.1835,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2023,urban,water_safely_managed,83.9601,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,rural,handwashing_basic,83.5471,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,rural,open_defecation,8.8852,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,rural,sanitation_basic,80.5211,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,rural,sanitation_safely_managed,62.8305,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,rural,water_basic,94.8061,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,rural,water_safely_managed,74.3092,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,total,handwashing_basic,87.479,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,total,open_defecation,5.5462,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,total,sanitation_basic,82.635,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,total,sanitation_safely_managed,58.8735,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,total,water_basic,95.7871,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,total,water_safely_managed,78.3537,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,urban,handwashing_basic,93.9588,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,urban,open_defecation,0.0436,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,urban,sanitation_basic,86.1047,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,urban,sanitation_safely_managed,52.3524,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,urban,water_basic,97.387,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
SEAR,2024,urban,water_safely_managed,85.019,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,rural,open_defecation,11.0609,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,rural,sanitation_basic,43.0109,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,rural,sanitation_safely_managed,10.0531,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,rural,water_basic,70.4919,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,total,open_defecation,7.3108,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,total,sanitation_basic,59.5829,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,total,sanitation_safely_managed,19.0448,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,total,water_basic,81.5623,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,urban,open_defecation,2.1969,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,urban,sanitation_basic,76.7693,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,urban,sanitation_safely_managed,31.8304,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,urban,water_basic,96.9005,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2000,urban,water_safely_managed,82.029,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,rural,open_defecation,10.8668,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,rural,sanitation_basic,43.4122,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,rural,sanitation_safely_managed,10.4362,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,rural,water_basic,70.7108,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,total,open_defecation,7.0794,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,total,sanitation_basic,60.3943,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,total,sanitation_safely_managed,19.5699,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,total,water_basic,81.9669,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,urban,open_defecation,2.1202,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,urban,sanitation_basic,77.5753,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,urban,sanitation_safely_managed,32.0196,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,urban,water_basic,96.9668,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2001,urban,water_safely_managed,82.0687,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,rural,open_defecation,10.512,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,rural,sanitation_basic,45.513,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,rural,sanitation_safely_managed,11.2125,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,rural,water_basic,71.6572,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,total,open_defecation,6.7506,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,total,sanitation_basic,62.1669,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,total,sanitation_safely_managed,20.3053,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,total,water_basic,83.1557,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,total,water_safely_managed,70.3049,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,urban,open_defecation,2.0318,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,urban,sanitation_basic,78.3944,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,urban,sanitation_safely_managed,32.1405,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,urban,water_basic,97.0059,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2002,urban,water_safely_managed,82.088,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,rural,open_defecation,10.1546,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,rural,sanitation_basic,47.6109,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,rural,sanitation_safely_managed,12.2269,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,rural,water_basic,72.5998,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,total,open_defecation,6.4253,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,total,sanitation_basic,63.9227,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,total,sanitation_safely_managed,22.1219,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,total,water_basic,83.9387,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,total,water_safely_managed,71.608,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,urban,open_defecation,1.9458,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,urban,sanitation_basic,79.2104,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,urban,sanitation_safely_managed,34.4228,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,urban,water_basic,97.0437,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2003,urban,water_safely_managed,82.102,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,rural,open_defecation,9.7903,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,rural,sanitation_basic,49.7122,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,rural,sanitation_safely_managed,13.3108,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,rural,water_basic,73.5394,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,total,open_defecation,6.1018,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,total,sanitation_basic,65.6618,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,total,sanitation_safely_managed,24.0215,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,total,water_basic,84.7041,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,total,water_safely_managed,72.5558,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,urban,open_defecation,1.8605,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,urban,sanitation_basic,80.036,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,urban,sanitation_safely_managed,36.74,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,urban,water_basic,97.0806,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2004,urban,water_safely_managed,82.1152,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,rural,open_defecation,9.4208,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,rural,sanitation_basic,51.8242,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,rural,sanitation_safely_managed,14.4728,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,rural,water_basic,74.484,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,total,open_defecation,5.7796,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,total,sanitation_basic,67.3867,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,total,sanitation_safely_managed,26.0098,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,total,water_basic,85.4569,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,total,water_safely_managed,73.1915,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,urban,open_defecation,1.7761,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,urban,sanitation_basic,80.8731,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,urban,sanitation_safely_managed,39.1,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,urban,water_basic,97.1168,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2005,urban,water_safely_managed,82.1271,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,rural,open_defecation,9.0448,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,rural,sanitation_basic,53.9388,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,rural,sanitation_safely_managed,15.702,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,rural,water_basic,75.4262,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,total,open_defecation,5.4663,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,total,sanitation_basic,69.0825,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,total,sanitation_safely_managed,28.063,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,total,water_basic,86.1837,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,total,water_safely_managed,73.8049,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,urban,open_defecation,1.6942,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,urban,sanitation_basic,81.7161,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,urban,sanitation_safely_managed,41.489,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,urban,water_basic,97.1517,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2006,urban,water_safely_managed,82.1295,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,rural,open_defecation,8.6628,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,rural,sanitation_basic,56.0894,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,rural,sanitation_safely_managed,17.0335,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,rural,water_basic,76.3684,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,total,open_defecation,5.1581,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,total,sanitation_basic,70.7816,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,total,sanitation_safely_managed,30.2198,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,total,water_basic,86.8912,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,total,water_safely_managed,74.3909,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,urban,open_defecation,1.6136,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,urban,sanitation_basic,82.5886,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,urban,sanitation_safely_managed,43.9435,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,urban,water_basic,97.1856,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2007,urban,water_safely_managed,82.1252,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,rural,open_defecation,8.2735,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,rural,sanitation_basic,58.2463,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,rural,sanitation_safely_managed,18.4342,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,rural,water_basic,77.3087,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,total,open_defecation,4.8526,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,total,sanitation_basic,72.4624,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,total,sanitation_safely_managed,32.4459,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,total,water_basic,87.5805,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,total,water_safely_managed,74.957,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,urban,open_defecation,1.5334,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,urban,sanitation_basic,83.4662,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,urban,sanitation_safely_managed,46.4199,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,urban,water_basic,97.2192,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2008,urban,water_safely_managed,82.1209,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,rural,open_defecation,7.8728,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,rural,sanitation_basic,60.4107,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,rural,sanitation_safely_managed,19.8888,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,rural,water_basic,78.2445,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,total,open_defecation,4.5483,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,total,sanitation_basic,74.1231,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,total,sanitation_safely_managed,34.7318,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,total,water_basic,88.2475,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,total,water_safely_managed,75.5098,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,urban,open_defecation,1.4536,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,urban,sanitation_basic,84.3467,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,urban,sanitation_safely_managed,48.92,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,urban,water_basic,97.2485,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2009,urban,water_safely_managed,82.1164,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,rural,open_defecation,7.4656,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,rural,sanitation_basic,62.5802,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,rural,sanitation_safely_managed,21.4109,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,rural,water_basic,79.1763,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,total,open_defecation,4.2476,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,total,sanitation_basic,75.7628,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,total,sanitation_safely_managed,37.0836,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,total,water_basic,88.8812,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,total,water_safely_managed,76.0429,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,urban,open_defecation,1.374,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,urban,sanitation_basic,85.2292,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,urban,sanitation_safely_managed,51.444,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
WPR,2010,urban,water_basic,97.2517,"WHO Global Health Observatory (JMP), ghoapi.azureedge.net"
