iso3,year,indicator,who_gho,world_bank,abs_diff,source
CAF,2002,water_basic,56.6533,56.6533,0.0000,WHO GHO vs World Bank WDI
CAF,2002,water_safely_managed,8.2617,8.2617,0.0000,WHO GHO vs World Bank WDI
CAF,2002,sanitation_basic,20.5006,20.5006,0.0000,WHO GHO vs World Bank WDI
CAF,2002,sanitation_safely_managed,19.5857,19.5857,0.0000,WHO GHO vs World Bank WDI
CAF,2003,water_basic,55.4844,55.4844,0.0000,WHO GHO vs World Bank WDI
CAF,2003,water_safely_managed,8.1278,8.1278,0.0000,WHO GHO vs World Bank WDI
CAF,2003,sanitation_basic,20.4536,20.4536,0.0000,WHO GHO vs World Bank WDI
CAF,2003,sanitation_safely_managed,19.5403,19.5403,0.0000,WHO GHO vs World Bank WDI
CAF,2004,water_basic,54.3217,54.3217,0.0000,WHO GHO vs World Bank WDI
CAF,2004,water_safely_managed,7.9943,7.9943,0.0000,WHO GHO vs World Bank WDI
CAF,2004,sanitation_basic,20.4063,20.4063,0.0000,WHO GHO vs World Bank WDI
CAF,2004,sanitation_safely_managed,19.4943,19.4943,0.0000,WHO GHO vs World Bank WDI
CAF,2004,handwashing_basic,15.7692,15.7692,0.0000,WHO GHO vs World Bank WDI
CAF,2005,water_basic,53.1726,53.1726,0.0000,WHO GHO vs World Bank WDI
CAF,2005,water_safely_managed,7.8638,7.8638,0.0000,WHO GHO vs World Bank WDI
CAF,2005,sanitation_basic,19.9721,19.9721,0.0000,WHO GHO vs World Bank WDI
CAF,2005,sanitation_safely_managed,19.0900,19.0900,0.0000,WHO GHO vs World Bank WDI
CAF,2005,handwashing_basic,15.7762,15.7762,0.0000,WHO GHO vs World Bank WDI
CAF,2006,water_basic,52.0364,52.0364,0.0000,WHO GHO vs World Bank WDI
CAF,2006,water_safely_managed,7.7362,7.7362,0.0000,WHO GHO vs World Bank WDI
CAF,2006,sanitation_basic,19.5450,19.5450,0.0000,WHO GHO vs World Bank WDI
CAF,2006,sanitation_safely_managed,18.6919,18.6919,0.0000,WHO GHO vs World Bank WDI
CAF,2006,handwashing_basic,15.7845,15.7845,0.0000,WHO GHO vs World Bank WDI
CAF,2007,water_basic,50.9130,50.9130,0.0000,WHO GHO vs World Bank WDI
CAF,2007,water_safely_managed,7.6114,7.6114,0.0000,WHO GHO vs World Bank WDI
CAF,2007,sanitation_basic,19.1249,19.1249,0.0000,WHO GHO vs World Bank WDI
CAF,2007,sanitation_safely_managed,18.2999,18.2999,0.0000,WHO GHO vs World Bank WDI
CAF,2007,handwashing_basic,15.7943,15.7943,0.0000,WHO GHO vs World Bank WDI
CAF,2008,water_basic,49.8015,49.8015,0.0000,WHO GHO vs World Bank WDI
CAF,2008,water_safely_managed,7.4893,7.4893,0.0000,WHO GHO vs World Bank WDI
CAF,2008,sanitation_basic,18.7110,18.7110,0.0000,WHO GHO vs World Bank WDI
CAF,2008,sanitation_safely_managed,17.9135,17.9135,0.0000,WHO GHO vs World Bank WDI
CAF,2008,handwashing_basic,15.8056,15.8056,0.0000,WHO GHO vs World Bank WDI
CAF,2009,water_basic,48.7013,48.7013,0.0000,WHO GHO vs World Bank WDI
CAF,2009,water_safely_managed,7.3696,7.3696,0.0000,WHO GHO vs World Bank WDI
CAF,2009,sanitation_basic,18.3031,18.3031,0.0000,WHO GHO vs World Bank WDI
CAF,2009,sanitation_safely_managed,17.5323,17.5323,0.0000,WHO GHO vs World Bank WDI
CAF,2009,handwashing_basic,16.2280,16.2280,0.0000,WHO GHO vs World Bank WDI
CAF,2010,water_basic,47.6122,47.6122,0.0000,WHO GHO vs World Bank WDI
CAF,2010,water_safely_managed,7.2524,7.2524,0.0000,WHO GHO vs World Bank WDI
CAF,2010,sanitation_basic,17.9010,17.9010,0.0000,WHO GHO vs World Bank WDI
CAF,2010,sanitation_safely_managed,17.1561,17.1561,0.0000,WHO GHO vs World Bank WDI
CAF,2010,handwashing_basic,16.6572,16.6572,0.0000,WHO GHO vs World Bank WDI
CAF,2011,water_basic,46.5333,46.5333,0.0000,WHO GHO vs World Bank WDI
CAF,2011,water_safely_managed,7.1374,7.1374,0.0000,WHO GHO vs World Bank WDI
CAF,2011,sanitation_basic,17.5040,17.5040,0.0000,WHO GHO vs World Bank WDI
CAF,2011,sanitation_safely_managed,16.7846,16.7846,0.0000,WHO GHO vs World Bank WDI
CAF,2011,handwashing_basic,17.0940,17.0940,0.0000,WHO GHO vs World Bank WDI
CAF,2012,water_basic,45.4644,45.4644,0.0000,WHO GHO vs World Bank WDI
CAF,2012,water_safely_managed,7.0246,7.0246,0.0000,WHO GHO vs World Bank WDI
CAF,2012,sanitation_basic,17.1122,17.1122,0.0000,WHO GHO vs World Bank WDI
CAF,2012,sanitation_safely_managed,16.4175,16.4175,0.0000,WHO GHO vs World Bank WDI
CAF,2012,handwashing_basic,17.5393,17.5393,0.0000,WHO GHO vs World Bank WDI
CAF,2013,water_basic,44.4049,44.4049,0.0000,WHO GHO vs World Bank WDI
CAF,2013,water_safely_managed,6.9138,6.9138,0.0000,WHO GHO vs World Bank WDI
CAF,2013,sanitation_basic,16.7250,16.7250,0.0000,WHO GHO vs World Bank WDI
CAF,2013,sanitation_safely_managed,16.0545,16.0545,0.0000,WHO GHO vs World Bank WDI
CAF,2013,handwashing_basic,17.9940,17.9940,0.0000,WHO GHO vs World Bank WDI
CAF,2014,water_basic,43.3540,43.3540,0.0000,WHO GHO vs World Bank WDI
CAF,2014,water_safely_managed,6.8048,6.8048,0.0000,WHO GHO vs World Bank WDI
CAF,2014,sanitation_basic,16.3421,16.3421,0.0000,WHO GHO vs World Bank WDI
CAF,2014,sanitation_safely_managed,15.6952,15.6952,0.0000,WHO GHO vs World Bank WDI
CAF,2014,handwashing_basic,18.4586,18.4586,0.0000,WHO GHO vs World Bank WDI
CAF,2015,water_basic,42.3113,42.3113,0.0000,WHO GHO vs World Bank WDI
CAF,2015,water_safely_managed,6.6975,6.6975,0.0000,WHO GHO vs World Bank WDI
CAF,2015,sanitation_basic,15.9632,15.9632,0.0000,WHO GHO vs World Bank WDI
CAF,2015,sanitation_safely_managed,15.3395,15.3395,0.0000,WHO GHO vs World Bank WDI
CAF,2015,handwashing_basic,18.9343,18.9343,0.0000,WHO GHO vs World Bank WDI
CAF,2016,water_basic,41.2766,41.2766,0.0000,WHO GHO vs World Bank WDI
CAF,2016,water_safely_managed,6.5920,6.5920,0.0000,WHO GHO vs World Bank WDI
CAF,2016,sanitation_basic,15.5882,15.5882,0.0000,WHO GHO vs World Bank WDI
CAF,2016,sanitation_safely_managed,14.9872,14.9872,0.0000,WHO GHO vs World Bank WDI
CAF,2016,handwashing_basic,19.4220,19.4220,0.0000,WHO GHO vs World Bank WDI
CAF,2017,water_basic,40.2488,40.2488,0.0000,WHO GHO vs World Bank WDI
CAF,2017,water_safely_managed,6.4879,6.4879,0.0000,WHO GHO vs World Bank WDI
CAF,2017,sanitation_basic,15.2165,15.2165,0.0000,WHO GHO vs World Bank WDI
CAF,2017,sanitation_safely_managed,14.6376,14.6376,0.0000,WHO GHO vs World Bank WDI
CAF,2017,handwashing_basic,19.9221,19.9221,0.0000,WHO GHO vs World Bank WDI
CAF,2018,water_basic,39.2275,39.2275,0.0000,WHO GHO vs World Bank WDI
CAF,2018,water_safely_managed,6.3852,6.3852,0.0000,WHO GHO vs World Bank WDI
CAF,2018,sanitation_basic,14.8478,14.8478,0.0000,WHO GHO vs World Bank WDI
CAF,2018,sanitation_safely_managed,14.2907,14.2907,0.0000,WHO GHO vs World Bank WDI
CAF,2018,handwashing_basic,20.4358,20.4358,0.0000,WHO GHO vs World Bank WDI
CAF,2019,water_basic,38.2123,38.2123,0.0000,WHO GHO vs World Bank WDI
CAF,2019,water_safely_managed,6.2837,6.2837,0.0000,WHO GHO vs World Bank WDI
CAF,2019,sanitation_basic,14.4820,14.4820,0.0000,WHO GHO vs World Bank WDI
CAF,2019,sanitation_safely_managed,13.9462,13.9462,0.0000,WHO GHO vs World Bank WDI
CAF,2019,handwashing_basic,20.9639,20.9639,0.0000,WHO GHO vs World Bank WDI
CAF,2020,water_basic,37.2024,37.2024,0.0000,WHO GHO vs World Bank WDI
CAF,2020,water_safely_managed,6.1833,6.1833,0.0000,WHO GHO vs World Bank WDI
CAF,2020,sanitation_basic,14.1186,14.1186,0.0000,WHO GHO vs World Bank WDI
CAF,2020,sanitation_safely_managed,13.6038,13.6038,0.0000,WHO GHO vs World Bank WDI
CAF,2020,handwashing_basic,21.5071,21.5071,0.0000,WHO GHO vs World Bank WDI
CAF,2021,water_basic,36.1974,36.1974,0.0000,WHO GHO vs World Bank WDI
CAF,2021,water_safely_managed,6.0839,6.0839,0.0000,WHO GHO vs World Bank WDI
CAF,2021,sanitation_basic,13.7575,13.7575,0.0000,WHO GHO vs World Bank WDI
CAF,2021,sanitation_safely_managed,13.2633,13.2633,0.0000,WHO GHO vs World Bank WDI
CAF,2021,handwashing_basic,22.0664,22.0664,0.0000,WHO GHO vs World Bank WDI
CAF,2022,water_basic,36.2950,36.2950,0.0000,WHO GHO vs World Bank WDI
CAF,2022,water_safely_managed,6.1264,6.1264,0.0000,WHO GHO vs World Bank WDI
CAF,2022,sanitation_basic,13.8463,13.8463,0.0000,WHO GHO vs World Bank WDI
CAF,2022,sanitation_safely_managed,13.3469,13.3469,0.0000,WHO GHO vs World Bank WDI
CAF,2022,handwashing_basic,22.1764,22.1764,0.0000,WHO GHO vs World Bank WDI
CAF,2023,water_basic,36.3973,36.3973,0.0000,WHO GHO vs World Bank WDI
CAF,2023,water_safely_managed,6.1710,6.1710,0.0000,WHO GHO vs World Bank WDI
CAF,2023,sanitation_basic,13.9392,13.9392,0.0000,WHO GHO vs World Bank WDI
CAF,2023,sanitation_safely_managed,13.4344,13.4344,0.0000,WHO GHO vs World Bank WDI
CAF,2023,handwashing_basic,22.2915,22.2915,0.0000,WHO GHO vs World Bank WDI
CAF,2024,water_basic,36.5040,36.5040,0.0000,WHO GHO vs World Bank WDI
CAF,2024,water_safely_managed,6.2175,6.2175,0.0000,WHO GHO vs World Bank WDI
CAF,2024,sanitation_basic,14.0363,14.0363,0.0000,WHO GHO vs World Bank WDI
CAF,2024,sanitation_safely_managed,13.5259,13.5259,0.0000,WHO GHO vs World Bank WDI
CAF,2024,handwashing_basic,22.4118,22.4118,0.0000,WHO GHO vs World Bank WDI
CAN,2000,water_basic,99.5548,99.5548,0.0000,WHO GHO vs World Bank WDI
CAN,2000,water_safely_managed,99.0407,99.0407,0.0000,WHO GHO vs World Bank WDI
CAN,2000,sanitation_basic,99.8667,99.8667,0.0000,WHO GHO vs World Bank WDI
CAN,2000,sanitation_safely_managed,75.1748,75.1748,0.0000,WHO GHO vs World Bank WDI
CAN,2000,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2001,water_basic,99.5594,99.5594,0.0000,WHO GHO vs World Bank WDI
CAN,2001,water_safely_managed,99.0501,99.0501,0.0000,WHO GHO vs World Bank WDI
CAN,2001,sanitation_basic,99.8688,99.8688,0.0000,WHO GHO vs World Bank WDI
CAN,2001,sanitation_safely_managed,75.1740,75.1740,0.0000,WHO GHO vs World Bank WDI
CAN,2001,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2002,water_basic,99.5605,99.5605,0.0000,WHO GHO vs World Bank WDI
CAN,2002,water_safely_managed,99.0523,99.0523,0.0000,WHO GHO vs World Bank WDI
CAN,2002,sanitation_basic,99.8693,99.8693,0.0000,WHO GHO vs World Bank WDI
CAN,2002,sanitation_safely_managed,75.1739,75.1739,0.0000,WHO GHO vs World Bank WDI
CAN,2002,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2003,water_basic,99.5616,99.5616,0.0000,WHO GHO vs World Bank WDI
CAN,2003,water_safely_managed,99.0545,99.0545,0.0000,WHO GHO vs World Bank WDI
CAN,2003,sanitation_basic,99.8699,99.8699,0.0000,WHO GHO vs World Bank WDI
CAN,2003,sanitation_safely_managed,75.5080,75.5080,0.0000,WHO GHO vs World Bank WDI
CAN,2003,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2004,water_basic,99.5627,99.5627,0.0000,WHO GHO vs World Bank WDI
CAN,2004,water_safely_managed,99.0567,99.0567,0.0000,WHO GHO vs World Bank WDI
CAN,2004,sanitation_basic,99.8704,99.8704,0.0000,WHO GHO vs World Bank WDI
CAN,2004,sanitation_safely_managed,75.8421,75.8421,0.0000,WHO GHO vs World Bank WDI
CAN,2004,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2005,water_basic,99.4970,99.4970,0.0000,WHO GHO vs World Bank WDI
CAN,2005,water_safely_managed,98.9444,98.9444,0.0000,WHO GHO vs World Bank WDI
CAN,2005,sanitation_basic,99.8640,99.8640,0.0000,WHO GHO vs World Bank WDI
CAN,2005,sanitation_safely_managed,76.1710,76.1710,0.0000,WHO GHO vs World Bank WDI
CAN,2005,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2006,water_basic,99.4313,99.4313,0.0000,WHO GHO vs World Bank WDI
CAN,2006,water_safely_managed,98.8322,98.8322,0.0000,WHO GHO vs World Bank WDI
CAN,2006,sanitation_basic,99.8430,99.8430,0.0000,WHO GHO vs World Bank WDI
CAN,2006,sanitation_safely_managed,76.4799,76.4799,0.0000,WHO GHO vs World Bank WDI
CAN,2006,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2007,water_basic,99.3665,99.3665,0.0000,WHO GHO vs World Bank WDI
CAN,2007,water_safely_managed,98.7219,98.7219,0.0000,WHO GHO vs World Bank WDI
CAN,2007,sanitation_basic,99.7608,99.7608,0.0000,WHO GHO vs World Bank WDI
CAN,2007,sanitation_safely_managed,76.7407,76.7407,0.0000,WHO GHO vs World Bank WDI
CAN,2007,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2008,water_basic,99.3013,99.3013,0.0000,WHO GHO vs World Bank WDI
CAN,2008,water_safely_managed,98.6111,98.6111,0.0000,WHO GHO vs World Bank WDI
CAN,2008,sanitation_basic,99.6783,99.6783,0.0000,WHO GHO vs World Bank WDI
CAN,2008,sanitation_safely_managed,77.0009,77.0009,0.0000,WHO GHO vs World Bank WDI
CAN,2008,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2009,water_basic,99.2359,99.2359,0.0000,WHO GHO vs World Bank WDI
CAN,2009,water_safely_managed,98.4997,98.4997,0.0000,WHO GHO vs World Bank WDI
CAN,2009,sanitation_basic,99.5956,99.5956,0.0000,WHO GHO vs World Bank WDI
CAN,2009,sanitation_safely_managed,77.2603,77.2603,0.0000,WHO GHO vs World Bank WDI
CAN,2009,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2010,water_basic,99.1701,99.1701,0.0000,WHO GHO vs World Bank WDI
CAN,2010,water_safely_managed,98.3877,98.3877,0.0000,WHO GHO vs World Bank WDI
CAN,2010,sanitation_basic,99.5126,99.5126,0.0000,WHO GHO vs World Bank WDI
CAN,2010,sanitation_safely_managed,77.5191,77.5191,0.0000,WHO GHO vs World Bank WDI
CAN,2010,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2011,water_basic,99.1039,99.1039,0.0000,WHO GHO vs World Bank WDI
CAN,2011,water_safely_managed,98.2749,98.2749,0.0000,WHO GHO vs World Bank WDI
CAN,2011,sanitation_basic,99.4294,99.4294,0.0000,WHO GHO vs World Bank WDI
CAN,2011,sanitation_safely_managed,77.7772,77.7772,0.0000,WHO GHO vs World Bank WDI
CAN,2011,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2012,water_basic,99.0365,99.0365,0.0000,WHO GHO vs World Bank WDI
CAN,2012,water_safely_managed,98.1599,98.1599,0.0000,WHO GHO vs World Bank WDI
CAN,2012,sanitation_basic,99.3456,99.3456,0.0000,WHO GHO vs World Bank WDI
CAN,2012,sanitation_safely_managed,78.0881,78.0881,0.0000,WHO GHO vs World Bank WDI
CAN,2012,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2013,water_basic,98.9691,98.9691,0.0000,WHO GHO vs World Bank WDI
CAN,2013,water_safely_managed,98.0449,98.0449,0.0000,WHO GHO vs World Bank WDI
CAN,2013,sanitation_basic,99.2617,99.2617,0.0000,WHO GHO vs World Bank WDI
CAN,2013,sanitation_safely_managed,78.3989,78.3989,0.0000,WHO GHO vs World Bank WDI
CAN,2013,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2014,water_basic,98.9016,98.9016,0.0000,WHO GHO vs World Bank WDI
CAN,2014,water_safely_managed,97.9298,97.9298,0.0000,WHO GHO vs World Bank WDI
CAN,2014,sanitation_basic,99.1778,99.1778,0.0000,WHO GHO vs World Bank WDI
CAN,2014,sanitation_safely_managed,78.7094,78.7094,0.0000,WHO GHO vs World Bank WDI
CAN,2014,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2015,water_basic,98.8340,98.8340,0.0000,WHO GHO vs World Bank WDI
CAN,2015,water_safely_managed,97.8147,97.8147,0.0000,WHO GHO vs World Bank WDI
CAN,2015,sanitation_basic,99.0938,99.0938,0.0000,WHO GHO vs World Bank WDI
CAN,2015,sanitation_safely_managed,79.0198,79.0198,0.0000,WHO GHO vs World Bank WDI
CAN,2015,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2016,water_basic,98.7664,98.7664,0.0000,WHO GHO vs World Bank WDI
CAN,2016,water_safely_managed,97.6995,97.6995,0.0000,WHO GHO vs World Bank WDI
CAN,2016,sanitation_basic,99.0098,99.0098,0.0000,WHO GHO vs World Bank WDI
CAN,2016,sanitation_safely_managed,79.3301,79.3301,0.0000,WHO GHO vs World Bank WDI
CAN,2016,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2017,water_basic,98.6987,98.6987,0.0000,WHO GHO vs World Bank WDI
CAN,2017,water_safely_managed,97.5844,97.5844,0.0000,WHO GHO vs World Bank WDI
CAN,2017,sanitation_basic,98.9257,98.9257,0.0000,WHO GHO vs World Bank WDI
CAN,2017,sanitation_safely_managed,79.6401,79.6401,0.0000,WHO GHO vs World Bank WDI
CAN,2017,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2018,water_basic,98.6310,98.6310,0.0000,WHO GHO vs World Bank WDI
CAN,2018,water_safely_managed,97.4692,97.4692,0.0000,WHO GHO vs World Bank WDI
CAN,2018,sanitation_basic,98.8415,98.8415,0.0000,WHO GHO vs World Bank WDI
CAN,2018,sanitation_safely_managed,79.9586,79.9586,0.0000,WHO GHO vs World Bank WDI
CAN,2018,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2019,water_basic,98.5632,98.5632,0.0000,WHO GHO vs World Bank WDI
CAN,2019,water_safely_managed,97.3539,97.3539,0.0000,WHO GHO vs World Bank WDI
CAN,2019,sanitation_basic,98.7573,98.7573,0.0000,WHO GHO vs World Bank WDI
CAN,2019,sanitation_safely_managed,80.2768,80.2768,0.0000,WHO GHO vs World Bank WDI
CAN,2019,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2020,water_basic,98.4952,98.4952,0.0000,WHO GHO vs World Bank WDI
CAN,2020,water_safely_managed,97.2384,97.2384,0.0000,WHO GHO vs World Bank WDI
CAN,2020,sanitation_basic,98.6730,98.6730,0.0000,WHO GHO vs World Bank WDI
CAN,2020,sanitation_safely_managed,80.5949,80.5949,0.0000,WHO GHO vs World Bank WDI
CAN,2020,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2021,water_basic,98.4272,98.4272,0.0000,WHO GHO vs World Bank WDI
CAN,2021,water_safely_managed,97.1228,97.1228,0.0000,WHO GHO vs World Bank WDI
CAN,2021,sanitation_basic,98.5886,98.5886,0.0000,WHO GHO vs World Bank WDI
CAN,2021,sanitation_safely_managed,80.9128,80.9128,0.0000,WHO GHO vs World Bank WDI
CAN,2021,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2022,water_basic,98.3589,98.3589,0.0000,WHO GHO vs World Bank WDI
CAN,2022,water_safely_managed,97.0070,97.0070,0.0000,WHO GHO vs World Bank WDI
CAN,2022,sanitation_basic,98.5884,98.5884,0.0000,WHO GHO vs World Bank WDI
CAN,2022,sanitation_safely_managed,81.2998,81.2998,0.0000,WHO GHO vs World Bank WDI
CAN,2022,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2023,water_basic,98.2905,98.2905,0.0000,WHO GHO vs World Bank WDI
CAN,2023,water_safely_managed,96.8908,96.8908,0.0000,WHO GHO vs World Bank WDI
CAN,2023,sanitation_basic,98.5881,98.5881,0.0000,WHO GHO vs World Bank WDI
CAN,2023,sanitation_safely_managed,81.2993,81.2993,0.0000,WHO GHO vs World Bank WDI
CAN,2023,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CAN,2024,water_basic,98.2903,98.2903,0.0000,WHO GHO vs World Bank WDI
CAN,2024,water_safely_managed,96.8903,96.8903,0.0000,WHO GHO vs World Bank WDI
CAN,2024,sanitation_basic,98.5879,98.5879,0.0000,WHO GHO vs World Bank WDI
CAN,2024,sanitation_safely_managed,81.2989,81.2989,0.0000,WHO GHO vs World Bank WDI
CAN,2024,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CHE,2000,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
CHE,2000,water_safely_managed,96.7000,96.7000,0.0000,WHO GHO vs World Bank WDI
CHE,2000,sanitation_basic,99.8810,99.8810,0.0000,WHO GHO vs World Bank WDI
CHE,2000,sanitation_safely_managed,97.8149,97.8149,0.0000,WHO GHO vs World Bank WDI
CHE,2000,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CHE,2001,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
CHE,2001,water_safely_managed,96.7000,96.7000,0.0000,WHO GHO vs World Bank WDI
CHE,2001,sanitation_basic,99.8810,99.8810,0.0000,WHO GHO vs World Bank WDI
CHE,2001,sanitation_safely_managed,97.8146,97.8146,0.0000,WHO GHO vs World Bank WDI
CHE,2001,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CHE,2002,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
CHE,2002,water_safely_managed,96.7000,96.7000,0.0000,WHO GHO vs World Bank WDI
CHE,2002,sanitation_basic,99.8810,99.8810,0.0000,WHO GHO vs World Bank WDI
CHE,2002,sanitation_safely_managed,97.8157,97.8157,0.0000,WHO GHO vs World Bank WDI
CHE,2002,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CHE,2003,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
CHE,2003,water_safely_managed,96.7000,96.7000,0.0000,WHO GHO vs World Bank WDI
CHE,2003,sanitation_basic,99.8810,99.8810,0.0000,WHO GHO vs World Bank WDI
CHE,2003,sanitation_safely_managed,97.8168,97.8168,0.0000,WHO GHO vs World Bank WDI
CHE,2003,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CHE,2004,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
CHE,2004,water_safely_managed,96.7000,96.7000,0.0000,WHO GHO vs World Bank WDI
CHE,2004,sanitation_basic,99.8810,99.8810,0.0000,WHO GHO vs World Bank WDI
CHE,2004,sanitation_safely_managed,97.8178,97.8178,0.0000,WHO GHO vs World Bank WDI
CHE,2004,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CHE,2005,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
CHE,2005,water_safely_managed,96.7000,96.7000,0.0000,WHO GHO vs World Bank WDI
CHE,2005,sanitation_basic,99.8810,99.8810,0.0000,WHO GHO vs World Bank WDI
CHE,2005,sanitation_safely_managed,97.8189,97.8189,0.0000,WHO GHO vs World Bank WDI
CHE,2005,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CHE,2006,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
CHE,2006,water_safely_managed,96.7000,96.7000,0.0000,WHO GHO vs World Bank WDI
CHE,2006,sanitation_basic,99.8811,99.8811,0.0000,WHO GHO vs World Bank WDI
CHE,2006,sanitation_safely_managed,97.8200,97.8200,0.0000,WHO GHO vs World Bank WDI
CHE,2006,open_defecation,0.0000,0.0000,0.0000,WHO GHO (rounded) vs World Bank WDI
CHE,2007,water_basic,100.0000,100.0000,0.0000,WHO GHO vs World Bank WDI
CHE,2007,water_safely_managed,96.7000,96.7000,0.0000,WHO GHO vs World Bank WDI
CHE,2007,sanitation_basic,99.8811,99.8811,0.0000,WHO GHO vs World Bank WDI
