landing_point_id,name,longitude,latitude,source
candelaria-santa-cruz-de-tenerife-spain,Candelaria Santa Cruz de Tenerife  Spain,-16.37174033863666,28.35553820749914,"TeleGeography Submarine Cable Map, submarinecablemap.com"
cabo-espiritu-santo-argentina,Cabo Espiritu Santo  Argentina,-68.60578536679905,-52.65889381307709,"TeleGeography Submarine Cable Map, submarinecablemap.com"
punta-dungeness-argentina,Punta Dungeness  Argentina,-68.41975034233805,-52.39023015657009,"TeleGeography Submarine Cable Map, submarinecablemap.com"
seraya-indonesia,Seraya  Indonesia,115.74667192681562,-8.386261088786334,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kuching-malaysia,Kuching  Malaysia,110.35370699724253,1.520179142639674,"TeleGeography Submarine Cable Map, submarinecablemap.com"
largs-united-kingdom,Largs  United Kingdom,-4.867305129111466,55.79334084522659,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kilchatten-bay-united-kingdom,Kilchatten Bay  United Kingdom,-5.028096030830676,55.75184157675707,"TeleGeography Submarine Cable Map, submarinecablemap.com"
otter-ferry-united-kingdom,Otter Ferry  United Kingdom,-5.321211057560222,56.00828363082888,"TeleGeography Submarine Cable Map, submarinecablemap.com"
achnaba-united-kingdom,Achnaba  United Kingdom,-5.365791104104307,56.019419800771715,"TeleGeography Submarine Cable Map, submarinecablemap.com"
blackwaterfoot-united-kingdom,Blackwaterfoot  United Kingdom,-5.33209972172162,55.50195153980693,"TeleGeography Submarine Cable Map, submarinecablemap.com"
ardnacross-united-kingdom,Ardnacross  United Kingdom,-5.533417938480915,55.476548995475824,"TeleGeography Submarine Cable Map, submarinecablemap.com"
down-craig-united-kingdom,Down Craig  United Kingdom,-4.900459402499686,55.78015567878292,"TeleGeography Submarine Cable Map, submarinecablemap.com"
corrie-united-kingdom,Corrie  United Kingdom,-5.141426028670615,55.643649778816055,"TeleGeography Submarine Cable Map, submarinecablemap.com"
ardneil-bay-united-kingdom,Ardneil Bay  United Kingdom,-4.889375425976623,55.693046380984796,"TeleGeography Submarine Cable Map, submarinecablemap.com"
port-askaig-united-kingdom,Port Askaig  United Kingdom,-6.106317923258195,55.84773646690274,"TeleGeography Submarine Cable Map, submarinecablemap.com"
feolin-ferry-united-kingdom,Feolin Ferry  United Kingdom,-6.089911684880532,55.8467496295193,"TeleGeography Submarine Cable Map, submarinecablemap.com"
lagavulin-united-kingdom,Lagavulin  United Kingdom,-6.125409706608378,55.63611260842295,"TeleGeography Submarine Cable Map, submarinecablemap.com"
glenbarr-united-kingdom,Glenbarr  United Kingdom,-5.697577978438339,55.565500154567616,"TeleGeography Submarine Cable Map, submarinecablemap.com"
craighouse-united-kingdom,Craighouse  United Kingdom,-5.953827796908559,55.833671668737324,"TeleGeography Submarine Cable Map, submarinecablemap.com"
ormsary-united-kingdom,Ormsary  United Kingdom,-5.614570224740873,55.89168013274772,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kilchoan-ferry-united-kingdom,Kilchoan Ferry  United Kingdom,-6.093964416384531,56.68857206371403,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tobermory-united-kingdom,Tobermory  United Kingdom,-6.07028279253579,56.621848763444284,"TeleGeography Submarine Cable Map, submarinecablemap.com"
duart-bay-united-kingdom,Duart Bay  United Kingdom,-5.669355342181571,56.45583872337901,"TeleGeography Submarine Cable Map, submarinecablemap.com"
ganavan-bay-united-kingdom,Ganavan Bay  United Kingdom,-5.475800791797472,56.43776362936582,"TeleGeography Submarine Cable Map, submarinecablemap.com"
corran-united-kingdom,Corran  United Kingdom,-5.245381033153955,56.722525753369865,"TeleGeography Submarine Cable Map, submarinecablemap.com"
ardmair-united-kingdom,Ardmair  United Kingdom,-5.196211146111312,57.93407860444327,"TeleGeography Submarine Cable Map, submarinecablemap.com"
branahuie-bay-united-kingdom,Branahuie Bay  United Kingdom,-6.310761137803691,58.209061789126075,"TeleGeography Submarine Cable Map, submarinecablemap.com"
leverburgh-united-kingdom,Leverburgh  United Kingdom,-7.008368065487336,57.769404984215875,"TeleGeography Submarine Cable Map, submarinecablemap.com"
lochmaddy-united-kingdom,Lochmaddy  United Kingdom,-7.163348424447826,57.603696020720946,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kihei-hi-united-states,Kihei  HI  United States,-156.46310227824227,20.782154911754443,"TeleGeography Submarine Cable Map, submarinecablemap.com"
lihue-hi-united-states,Lihue  HI  United States,-159.36857049585998,21.974943320873784,"TeleGeography Submarine Cable Map, submarinecablemap.com"
skaill-united-kingdom,Skaill  United Kingdom,-3.354952684851159,59.05145759025851,"TeleGeography Submarine Cable Map, submarinecablemap.com"
dunnet-head-united-kingdom,Dunnet Head  United Kingdom,-3.376583528902636,58.670331191552904,"TeleGeography Submarine Cable Map, submarinecablemap.com"
whitehead-united-kingdom,Whitehead  United Kingdom,-5.718720541585788,54.753703383542344,"TeleGeography Submarine Cable Map, submarinecablemap.com"
troon-united-kingdom,Troon  United Kingdom,-4.659932229141345,55.541326617756305,"TeleGeography Submarine Cable Map, submarinecablemap.com"
rota-spain,Rota  Spain,-6.363007194542094,36.62627034140999,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tinocas-canary-islands-spain,Tinocas  Canary Islands  Spain,-15.487707761768586,28.134359150695914,"TeleGeography Submarine Cable Map, submarinecablemap.com"
gimar-canary-islands-spain,Güimar  Canary Islands  Spain,-16.412560622219107,28.310582527291686,"TeleGeography Submarine Cable Map, submarinecablemap.com"
batu-prahu-indonesia,Batu Prahu  Indonesia,106.54745969362382,-3.079924874677993,"TeleGeography Submarine Cable Map, submarinecablemap.com"
palembang-indonesia,Palembang  Indonesia,104.75732424302369,-2.990975214813836,"TeleGeography Submarine Cable Map, submarinecablemap.com"
pesaren-indonesia,Pesaren  Indonesia,105.58271428330856,-1.553876045073304,"TeleGeography Submarine Cable Map, submarinecablemap.com"
linao-chile,Linao  Chile,-73.50446353715454,-41.991130772682006,"TeleGeography Submarine Cable Map, submarinecablemap.com"
meimen-chile,Meimen  Chile,-73.15529386263451,-41.80692209717843,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kota-kinabalu-malaysia,Kota Kinabalu  Malaysia,116.07430841346488,5.981335462945161,"TeleGeography Submarine Cable Map, submarinecablemap.com"
miri-malaysia,Miri  Malaysia,114.00741534642134,4.425299696021491,"TeleGeography Submarine Cable Map, submarinecablemap.com"
bintulu-malaysia,Bintulu  Malaysia,113.06835351166146,3.197004204897361,"TeleGeography Submarine Cable Map, submarinecablemap.com"
alor-indonesia,Alor  Indonesia,124.40375899999984,-8.32065399999956,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kokar-indonesia,Kokar  Indonesia,124.45345286822533,-8.158311369783492,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tiakur-indonesia,Tiakur  Indonesia,127.7878715476518,-8.150331686078742,"TeleGeography Submarine Cable Map, submarinecablemap.com"
serwaru-indonesia,Serwaru  Indonesia,127.69148768374592,-8.158118033985609,"TeleGeography Submarine Cable Map, submarinecablemap.com"
suemlaki-indonesia,Suemlaki  Indonesia,131.21304280623139,-8.052228527722814,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tual-indonesia,Tual  Indonesia,132.75207980190007,-5.626577896544199,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kep-aru-indonesia,Kep. Aru  Indonesia,134.55017423123815,-6.194644939615719,"TeleGeography Submarine Cable Map, submarinecablemap.com"
timika-indonesia,Timika  Indonesia,136.88957687085835,-4.550311186325139,"TeleGeography Submarine Cable Map, submarinecablemap.com"
agats-indonesia,Agats  Indonesia,138.12136310762435,-5.53562932769966,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kota-mappi-indonesia,Kota Mappi  Indonesia,139.39650868867545,-7.102452989489187,"TeleGeography Submarine Cable Map, submarinecablemap.com"
nabire-indonesia,Nabire  Indonesia,135.50163840096195,-3.372233814094874,"TeleGeography Submarine Cable Map, submarinecablemap.com"
yapen-indonesia,Yapen  Indonesia,136.15698461639664,-1.756122937374005,"TeleGeography Submarine Cable Map, submarinecablemap.com"
supiori-indonesia,Supiori  Indonesia,135.63852795242698,-0.729511301429761,"TeleGeography Submarine Cable Map, submarinecablemap.com"
manokwari-indonesia,Manokwari  Indonesia,134.06203981141215,-0.861468674318491,"TeleGeography Submarine Cable Map, submarinecablemap.com"
teluk-indonesia,Teluk  Indonesia,133.4821305001853,-2.202373735308288,"TeleGeography Submarine Cable Map, submarinecablemap.com"
balikpapan-indonesia,Balikpapan  Indonesia,116.83119264290589,-1.265365259496888,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tarakan-indonesia,Tarakan  Indonesia,117.57850656662664,3.327346733556252,"TeleGeography Submarine Cable Map, submarinecablemap.com"
madura-indonesia,Madura  Indonesia,113.2834656639621,-6.902285124495741,"TeleGeography Submarine Cable Map, submarinecablemap.com"
hanko-finland,Hanko  Finland,22.968222026939856,59.82321000411124,"TeleGeography Submarine Cable Map, submarinecablemap.com"
bomba-belize,Bomba  Belize,-88.29445550119163,17.925613252139954,"TeleGeography Submarine Cable Map, submarinecablemap.com"
aden-yemen,Aden  Yemen,45.0335384269116,12.800683889023277,"TeleGeography Submarine Cable Map, submarinecablemap.com"
bp-clair-ridge-united-kingdom,BP Clair Ridge  United Kingdom,-2.294930049347119,60.44104932347154,"TeleGeography Submarine Cable Map, submarinecablemap.com"
baie-longue-saint-martin,Baie Longue  Saint Martin,-63.14570622695726,18.05965128120834,"TeleGeography Submarine Cable Map, submarinecablemap.com"
philipsburg-sint-maarten,Philipsburg  Sint Maarten,-63.04582836802477,18.03020531994377,"TeleGeography Submarine Cable Map, submarinecablemap.com"
mamoudzou-mayotte,Mamoudzou  Mayotte,45.23329414477784,-12.78330928619106,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kikori-papua-new-guinea,Kikori  Papua New Guinea,144.2402064292285,-7.413514034786931,"TeleGeography Submarine Cable Map, submarinecablemap.com"
sisimiut-greenland,Sisimiut  Greenland,-53.67338627708164,66.93946731265544,"TeleGeography Submarine Cable Map, submarinecablemap.com"
maniitsoq-greenland,Maniitsoq  Greenland,-52.90572324668234,65.40768043958342,"TeleGeography Submarine Cable Map, submarinecablemap.com"
aasiaat-greenland,Aasiaat  Greenland,-52.85911683438676,68.70697200462038,"TeleGeography Submarine Cable Map, submarinecablemap.com"
jakarta-indonesia,Jakarta  Indonesia,106.82785500280222,-6.171598654655946,"TeleGeography Submarine Cable Map, submarinecablemap.com"
seba-indonesia,Seba  Indonesia,121.87989512104575,-10.457822046091534,"TeleGeography Submarine Cable Map, submarinecablemap.com"
baa-indonesia,Baa  Indonesia,123.03526539632057,-10.733340209244103,"TeleGeography Submarine Cable Map, submarinecablemap.com"
sorong-indonesia,Sorong  Indonesia,131.29539138070675,-0.882071743284192,"TeleGeography Submarine Cable Map, submarinecablemap.com"
labuha-indonesia,Labuha  Indonesia,127.48045267699531,-0.626796415138967,"TeleGeography Submarine Cable Map, submarinecablemap.com"
namlea-indonesia,Namlea  Indonesia,127.08582405030384,-3.233414619247889,"TeleGeography Submarine Cable Map, submarinecablemap.com"
ambon-indonesia,Ambon  Indonesia,128.19070608009508,-3.655379222174619,"TeleGeography Submarine Cable Map, submarinecablemap.com"
masohi-indonesia,Masohi  Indonesia,128.9552563197305,-3.29783615769313,"TeleGeography Submarine Cable Map, submarinecablemap.com"
bandaneria-indonesia,Bandaneria  Indonesia,129.8720525452634,-4.520181235524493,"TeleGeography Submarine Cable Map, submarinecablemap.com"
fakfak-indonesia,Fakfak  Indonesia,133.01941359689437,-3.097769992193036,"TeleGeography Submarine Cable Map, submarinecablemap.com"
waisai-indonesia,Waisai  Indonesia,130.8575987220932,-0.383361405408924,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kaimana-indonesia,Kaimana  Indonesia,133.7914833624518,-3.679353447601521,"TeleGeography Submarine Cable Map, submarinecablemap.com"
merauke-indonesia,Merauke  Indonesia,140.40505289608706,-8.499087423602486,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tutuyan-indonesia,Tutuyan  Indonesia,124.57498598525505,0.761436727647575,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tanjung-selor-indonesia,Tanjung Selor  Indonesia,117.81942436470823,2.572031573356858,"TeleGeography Submarine Cable Map, submarinecablemap.com"
surabaya-indonesia,Surabaya  Indonesia,112.74667405204215,-7.258579529403598,"TeleGeography Submarine Cable Map, submarinecablemap.com"
san-pedro-belize,San Pedro  Belize,-87.97834244387931,17.911036510229174,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kiamsam-malaysia,Kiamsam  Malaysia,115.16893796108768,5.255328831990221,"TeleGeography Submarine Cable Map, submarinecablemap.com"
so-mateus-brazil,São Mateus  Brazil,-39.85912604370125,-18.716705271937165,"TeleGeography Submarine Cable Map, submarinecablemap.com"
porto-seguro-brazil,Porto Seguro  Brazil,-39.06469301273603,-16.451085786630014,"TeleGeography Submarine Cable Map, submarinecablemap.com"
ilhus-brazil,Ilhéus  Brazil,-39.04770083727346,-14.787976283084333,"TeleGeography Submarine Cable Map, submarinecablemap.com"
salvador-brazil,Salvador  Brazil,-38.504537159555746,-12.969985149046327,"TeleGeography Submarine Cable Map, submarinecablemap.com"
aracaj-brazil,Aracajú  Brazil,-37.07480184426858,-10.909604310398228,"TeleGeography Submarine Cable Map, submarinecablemap.com"
macei-brazil,Maceió  Brazil,-35.734959043425796,-9.666468352123673,"TeleGeography Submarine Cable Map, submarinecablemap.com"
recife-brazil,Recife  Brazil,-34.87197137352438,-8.055334790265151,"TeleGeography Submarine Cable Map, submarinecablemap.com"
joo-pessoa-brazil,João Pessoa  Brazil,-34.86103388127255,-7.115292965129927,"TeleGeography Submarine Cable Map, submarinecablemap.com"
natal-brazil,Natal  Brazil,-35.21118011760072,-5.79483030955312,"TeleGeography Submarine Cable Map, submarinecablemap.com"
vitria-brazil,Vitória  Brazil,-40.30165502708559,-20.294018169658056,"TeleGeography Submarine Cable Map, submarinecablemap.com"
maca-brazil,Macaé  Brazil,-41.785638350817806,-22.371806144383072,"TeleGeography Submarine Cable Map, submarinecablemap.com"
sitio-brazil,Sitio  Brazil,-37.57050461810811,-11.846665780631282,"TeleGeography Submarine Cable Map, submarinecablemap.com"
atafona-brazil,Atafona  Brazil,-41.027240450573984,-21.631160717587278,"TeleGeography Submarine Cable Map, submarinecablemap.com"
thinadhoo-maldives,Thinadhoo  Maldives,72.99767877310352,0.531092812926878,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kolhufushi-maldives,Kolhufushi  Maldives,73.4246315956461,2.776764140474404,"TeleGeography Submarine Cable Map, submarinecablemap.com"
terempa-indonesia,Terempa  Indonesia,106.21113180688167,3.207132403275247,"TeleGeography Submarine Cable Map, submarinecablemap.com"
penarik-indonesia,Penarik  Indonesia,108.29023189652773,3.666751882884222,"TeleGeography Submarine Cable Map, submarinecablemap.com"
jayapura-indonesia,Jayapura  Indonesia,140.669115209023,-2.591560615049015,"TeleGeography Submarine Cable Map, submarinecablemap.com"
sarmi-indonesia,Sarmi  Indonesia,139.35329582866166,-2.175235284063719,"TeleGeography Submarine Cable Map, submarinecablemap.com"
biak-indonesia,Biak  Indonesia,136.053298166411,-1.16347173352822,"TeleGeography Submarine Cable Map, submarinecablemap.com"
changi-north-singapore,Changi North  Singapore,103.9870122887188,1.389044778364265,"TeleGeography Submarine Cable Map, submarinecablemap.com"
barka-oman,Barka  Oman,57.88605,23.678719999999707,"TeleGeography Submarine Cable Map, submarinecablemap.com"
monaco-monaco,Monaco  Monaco,7.417647105613144,43.732621985131885,"TeleGeography Submarine Cable Map, submarinecablemap.com"
jeddah-saudi-arabia,Jeddah  Saudi Arabia,39.18276132165815,21.481258967424996,"TeleGeography Submarine Cable Map, submarinecablemap.com"
gibraltar-gibraltar,Gibraltar  Gibraltar,-5.347675882562271,36.155938394333255,"TeleGeography Submarine Cable Map, submarinecablemap.com"
al-seeb-oman,Al Seeb  Oman,58.176107241594856,23.684699958424957,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tanjung-pinggir-indonesia,Tanjung Pinggir  Indonesia,104.0166370000003,1.066798000000349,"TeleGeography Submarine Cable Map, submarinecablemap.com"
rengit-malaysia,Rengit  Malaysia,103.14765741457559,1.677136908543797,"TeleGeography Submarine Cable Map, submarinecablemap.com"
bahar-ic-caghaq-malta,Bahar ic-Caghaq  Malta,14.45875539887589,35.93405994507042,"TeleGeography Submarine Cable Map, submarinecablemap.com"
pozzallo-italy,Pozzallo  Italy,14.85387230647139,36.733723588899274,"TeleGeography Submarine Cable Map, submarinecablemap.com"
chaguaramas-trinidad-and-tobago,Chaguaramas  Trinidad and Tobago,-61.65080982501897,10.686160924629455,"TeleGeography Submarine Cable Map, submarinecablemap.com"
totness-suriname,Totness  Suriname,-56.37537410906212,5.886630889468524,"TeleGeography Submarine Cable Map, submarinecablemap.com"
baillif-guadeloupe,Baillif  Guadeloupe,-61.71394454591877,16.02894096235337,"TeleGeography Submarine Cable Map, submarinecablemap.com"
needhams-point-barbados,Needham’s Point  Barbados,-59.61272533131711,13.078788771964126,"TeleGeography Submarine Cable Map, submarinecablemap.com"
rodney-bay-saint-lucia,Rodney Bay  Saint Lucia,-60.98855443479185,14.035627463902806,"TeleGeography Submarine Cable Map, submarinecablemap.com"
st-pauls-bay-malta,St. Paul's Bay  Malta,14.415591366954907,35.95050510992472,"TeleGeography Submarine Cable Map, submarinecablemap.com"
banff-united-kingdom,Banff  United Kingdom,-2.523654445625608,57.666865033116686,"TeleGeography Submarine Cable Map, submarinecablemap.com"
torshavn-faroe-islands,Torshavn  Faroe Islands,-6.771844795542737,62.01745992125028,"TeleGeography Submarine Cable Map, submarinecablemap.com"
ayre-of-cara-united-kingdom,Ayre of Cara  United Kingdom,-2.900119022684513,58.83327167074278,"TeleGeography Submarine Cable Map, submarinecablemap.com"
sandwick-united-kingdom,Sandwick  United Kingdom,-1.238694418403314,59.995976239482815,"TeleGeography Submarine Cable Map, submarinecablemap.com"
maywick-united-kingdom,Maywick  United Kingdom,-1.323801779987484,60.00398405107041,"TeleGeography Submarine Cable Map, submarinecablemap.com"
cavite-philippines,Cavite  Philippines,120.82010583274857,14.286268059205984,"TeleGeography Submarine Cable Map, submarinecablemap.com"
pa-li-taiwan,Pa Li  Taiwan,121.38319137135348,25.149983824511253,"TeleGeography Submarine Cable Map, submarinecablemap.com"
shindu-ri-south-korea,Shindu-Ri  South Korea,126.3915862608585,36.5762519059319,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tseung-kwan-o-china,Tseung Kwan O  China,114.25868469966966,22.31829585896108,"TeleGeography Submarine Cable Map, submarinecablemap.com"
qingdao-china,Qingdao  China,120.34256710854024,36.08707301679953,"TeleGeography Submarine Cable Map, submarinecablemap.com"
chikura-japan,Chikura  Japan,139.95466259014782,34.976657744880164,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tanshui-taiwan,Tanshui  Taiwan,121.46258584635854,25.18136115573805,"TeleGeography Submarine Cable Map, submarinecablemap.com"
fangshan-taiwan,Fangshan  Taiwan,120.66209813218148,22.249258581382197,"TeleGeography Submarine Cable Map, submarinecablemap.com"
batangas-philippines,Batangas  Philippines,121.06492987806165,13.765553306627538,"TeleGeography Submarine Cable Map, submarinecablemap.com"
chung-hom-kok-china,Chung Hom Kok  China,114.2030206766037,22.222049985803473,"TeleGeography Submarine Cable Map, submarinecablemap.com"
changi-south-singapore,Changi South  Singapore,103.9870122887188,1.389044778364265,"TeleGeography Submarine Cable Map, submarinecablemap.com"
busan-south-korea,Busan  South Korea,128.99929925728011,35.17014221411413,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tanjung-bemban-indonesia,Tanjung Bemban  Indonesia,104.13310593522472,1.17320547147447,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kelibia-tunisia,Kelibia  Tunisia,11.089910129147581,36.8493105782478,"TeleGeography Submarine Cable Map, submarinecablemap.com"
sventoji-lithuania,Sventoji  Lithuania,21.08238351913671,56.0282882271951,"TeleGeography Submarine Cable Map, submarinecablemap.com"
liepaja-latvia,Liepaja  Latvia,21.011289819499044,56.50818700923447,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kotka-finland,Kotka  Finland,26.88355128453393,60.5010413821721,"TeleGeography Submarine Cable Map, submarinecablemap.com"
helsinki-finland,Helsinki  Finland,24.932478447942366,60.17107541825205,"TeleGeography Submarine Cable Map, submarinecablemap.com"
stavsnas-sweden,Stavsnas  Sweden,18.688335038692102,59.29277953886518,"TeleGeography Submarine Cable Map, submarinecablemap.com"
mariehamn-finland,Mariehamn  Finland,19.937853079931752,60.11383725176352,"TeleGeography Submarine Cable Map, submarinecablemap.com"
haradsholm-finland,Haradsholm  Finland,22.30210921757059,60.300969420291864,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tallinn-estonia,Tallinn  Estonia,24.752400450511306,59.43619967386813,"TeleGeography Submarine Cable Map, submarinecablemap.com"
stockholm-sweden,Stockholm  Sweden,18.062854408198472,59.33220864029587,"TeleGeography Submarine Cable Map, submarinecablemap.com"
toamasina-madagascar,Toamasina  Madagascar,49.4003322084351,-18.146178330153365,"TeleGeography Submarine Cable Map, submarinecablemap.com"
sainte-marie-runion,Sainte Marie  Réunion,55.5499372269983,-20.89737367686448,"TeleGeography Submarine Cable Map, submarinecablemap.com"
terre-rouge-mauritius,Terre Rouge  Mauritius,57.510092088405194,-20.077808728343975,"TeleGeography Submarine Cable Map, submarinecablemap.com"
penmarch-france,Penmarch  France,-4.338692222335817,47.811315015459364,"TeleGeography Submarine Cable Map, submarinecablemap.com"
nouakchott-mauritania,Nouakchott  Mauritania,-15.978283586115094,18.083870571147802,"TeleGeography Submarine Cable Map, submarinecablemap.com"
banjul-gambia,Banjul  Gambia,-16.58135933076553,13.455945272538813,"TeleGeography Submarine Cable Map, submarinecablemap.com"
conakry-guinea,Conakry  Guinea,-13.70382230673977,9.513624453698883,"TeleGeography Submarine Cable Map, submarinecablemap.com"
freetown-sierra-leone,Freetown  Sierra Leone,-13.238099980411818,8.485330684414931,"TeleGeography Submarine Cable Map, submarinecablemap.com"
monrovia-liberia,Monrovia  Liberia,-10.79718374082979,6.300076440551201,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kingstown-saint-vincent-and-the-grenadines,Kingstown  Saint Vincent and the Grenadines,-61.20825642758987,13.145437164552455,"TeleGeography Submarine Cable Map, submarinecablemap.com"
point-salines-grenada,Point Salines  Grenada,-61.79057834201764,12.008822041918634,"TeleGeography Submarine Cable Map, submarinecablemap.com"
st-johns-antigua-and-barbuda,St. John’s  Antigua and Barbuda,-61.85793858453698,17.05148365600316,"TeleGeography Submarine Cable Map, submarinecablemap.com"
le-lamentin-martinique,Le Lamentin  Martinique,-61.094267250528915,14.615536344106692,"TeleGeography Submarine Cable Map, submarinecablemap.com"
canefield-dominica,Canefield  Dominica,-61.384843216557165,15.303329396919429,"TeleGeography Submarine Cable Map, submarinecablemap.com"
seixal-portugal,Seixal  Portugal,-9.107390016020597,38.642277931043054,"TeleGeography Submarine Cable Map, submarinecablemap.com"
accra-ghana,Accra  Ghana,-0.201097497196668,5.558283401661053,"TeleGeography Submarine Cable Map, submarinecablemap.com"
pohnpei-micronesia,Pohnpei  Micronesia,159.070334,7.786486,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tarawa-kiribati,Tarawa  Kiribati,172.97909999999962,1.329099999999538,"TeleGeography Submarine Cable Map, submarinecablemap.com"
yaren-nauru,Yaren  Nauru,166.9210999999995,0.546700000000151,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kosrae-micronesia,Kosrae  Micronesia,163.00810000000064,5.327899999999427,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kwajalein-marshall-islands,Kwajalein  Marshall Islands,167.4243696928496,9.189776771931857,"TeleGeography Submarine Cable Map, submarinecablemap.com"
lagos-nigeria,Lagos  Nigeria,3.423216341555379,6.438874849613729,"TeleGeography Submarine Cable Map, submarinecablemap.com"
apia-samoa,Apia  Samoa,-171.7666841189259,-13.83367556515764,"TeleGeography Submarine Cable Map, submarinecablemap.com"
pago-pago-american-samoa,Pago Pago  American Samoa,-170.69571319792425,-14.276549258314652,"TeleGeography Submarine Cable Map, submarinecablemap.com"
sungai-kakap-indonesia,Sungai Kakap  Indonesia,109.18320001394063,-0.067055880871205,"TeleGeography Submarine Cable Map, submarinecablemap.com"
tripoli-lebanon,Tripoli  Lebanon,35.85913086364927,34.43942017407265,"TeleGeography Submarine Cable Map, submarinecablemap.com"
marseille-france,Marseille  France,5.372629023073098,43.29316463678684,"TeleGeography Submarine Cable Map, submarinecablemap.com"
chabahar-iran,Chabahar  Iran,60.62962112850147,25.298225757613157,"TeleGeography Submarine Cable Map, submarinecablemap.com"
bandar-abbas-iran,Bandar Abbas  Iran,56.2743507763158,27.187166634918263,"TeleGeography Submarine Cable Map, submarinecablemap.com"
valdez-ak-united-states,Valdez  AK  United States,-146.35334076333427,61.13035268631903,"TeleGeography Submarine Cable Map, submarinecablemap.com"
coleraine-united-kingdom,Coleraine  United Kingdom,-6.676190566430063,55.13073527680774,"TeleGeography Submarine Cable Map, submarinecablemap.com"
moroni-comoros,Moroni  Comoros,43.24340297631166,-11.700694108521688,"TeleGeography Submarine Cable Map, submarinecablemap.com"
maria-chiquita-panama,Maria Chiquita  Panama,-79.75354358290546,9.437336030723529,"TeleGeography Submarine Cable Map, submarinecablemap.com"
alexandria-egypt,Alexandria  Egypt,29.889799154879793,31.191886381300385,"TeleGeography Submarine Cable Map, submarinecablemap.com"
matthew-town-bahamas,Matthew Town  Bahamas,-73.68307669187324,20.95051347324147,"TeleGeography Submarine Cable Map, submarinecablemap.com"
madang-papua-new-guinea,Madang  Papua New Guinea,145.78476099911464,-5.233684557346384,"TeleGeography Submarine Cable Map, submarinecablemap.com"
vanimo-papua-new-guinea,Vanimo  Papua New Guinea,141.29985206689105,-2.689686209025461,"TeleGeography Submarine Cable Map, submarinecablemap.com"
wewak-papua-new-guinea,Wewak  Papua New Guinea,143.65832207581576,-3.580017060976444,"TeleGeography Submarine Cable Map, submarinecablemap.com"
lorengau-papua-new-guinea,Lorengau  Papua New Guinea,147.27904704992326,-2.034973696257618,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kavieng-papua-new-guinea,Kavieng  Papua New Guinea,150.80860997923475,-2.578109968566538,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kokopo-papua-new-guinea,Kokopo  Papua New Guinea,152.27462456569725,-4.342345484470949,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kimbe-papua-new-guinea,Kimbe  Papua New Guinea,150.13873740690366,-5.551156943700584,"TeleGeography Submarine Cable Map, submarinecablemap.com"
arawa-papua-new-guinea,Arawa  Papua New Guinea,155.56781070933528,-6.225626589587894,"TeleGeography Submarine Cable Map, submarinecablemap.com"
lae-papua-new-guinea,Lae  Papua New Guinea,146.9929632682127,-6.742790426839873,"TeleGeography Submarine Cable Map, submarinecablemap.com"
popondetta-papua-new-guinea,Popondetta  Papua New Guinea,148.29347504222986,-8.604481957230574,"TeleGeography Submarine Cable Map, submarinecablemap.com"
alotau-papua-new-guinea,Alotau  Papua New Guinea,150.4587811254958,-10.315707376355984,"TeleGeography Submarine Cable Map, submarinecablemap.com"
kerema-papua-new-guinea,Kerema  Papua New Guinea,145.77174831301969,-7.963732377083875,"TeleGeography Submarine Cable Map, submarinecablemap.com"
daru-papua-new-guinea,Daru  Papua New Guinea,143.2099825496737,-9.078178461616169,"TeleGeography Submarine Cable Map, submarinecablemap.com"
mtunzini-south-africa,Mtunzini  South Africa,31.75786423777489,-28.950640880887153,"TeleGeography Submarine Cable Map, submarinecablemap.com"
