city,year,days,mean_c,mean_max_c,mean_min_c,hottest_day_c,coolest_night_c,rainfall_mm,days_over_35c,source
Legazpi,2013,365,26.65,29.24,24.88,33.1,22.6,2645.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2014,365,26.57,29.15,24.74,32.7,20.4,2743.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2015,365,26.72,29.41,24.79,33.4,21.5,2034.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2016,366,27.01,29.64,25.16,33.3,22.3,2439.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2017,365,26.64,29.34,24.76,33.3,22.2,3051.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2018,365,26.62,29.17,24.8,32.2,20.9,2729.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2019,365,26.8,29.7,24.7,33.8,20.6,2202.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2020,366,26.83,29.62,24.82,33.1,22.5,3539.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2021,365,26.65,29.27,24.76,32.6,22.3,3333.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2022,365,26.63,29.52,24.48,33.1,22.6,2817.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2023,365,26.88,29.67,24.79,33.2,21.4,2808.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Legazpi,2024,366,27.2,30.0,25.11,34.8,22.0,2858.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1940,365,25.83,28.45,23.93,32.1,20.8,2114.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1941,365,26.1,28.79,24.16,32.6,21.2,2195.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1942,365,25.95,28.66,23.97,31.9,21.5,1786.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1943,365,25.48,28.18,23.51,30.8,21.3,1590.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1944,366,26.02,28.73,23.99,32.9,20.3,2388.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1945,365,26.23,28.87,24.26,32.7,22.4,2016.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1946,365,25.91,28.37,24.15,31.3,21.8,2264.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1947,365,26.34,29.07,24.34,32.8,22.3,1755.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1948,366,26.08,28.73,24.07,32.7,20.6,1834.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1949,365,26.47,29.24,24.2,32.8,21.4,2224.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1950,365,26.25,28.78,24.34,31.9,22.2,1136.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1951,365,26.41,29.05,24.37,33.2,22.5,1554.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1952,366,26.49,29.23,24.37,33.4,22.5,1801.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1953,365,26.6,29.4,24.44,34.0,22.2,1338.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1954,365,26.41,29.03,24.42,32.1,22.7,1805.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1955,365,26.17,28.78,24.23,32.5,21.1,1575.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1956,366,25.89,28.22,24.16,31.2,22.2,2595.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1957,365,26.39,29.06,24.42,33.5,22.0,1574.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1958,365,26.69,29.56,24.62,33.6,22.1,1474.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1959,365,26.5,29.33,24.42,34.1,22.0,1515.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1960,366,26.57,29.29,24.53,33.4,20.7,1536.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1961,365,26.28,28.95,24.32,34.2,21.1,1691.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1962,365,26.32,29.09,24.29,34.1,21.5,1512.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1963,365,26.11,28.84,24.1,33.9,21.0,1291.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1964,366,26.31,28.98,24.33,32.8,21.8,1901.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1965,365,25.86,28.22,24.14,31.4,20.3,1919.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1966,365,26.52,29.06,24.67,33.6,23.1,1280.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1967,365,26.12,28.7,24.24,33.7,20.8,1204.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1968,366,26.52,29.42,24.3,34.4,21.2,1443.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1969,365,26.79,29.78,24.51,34.4,21.5,1317.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1970,365,26.83,29.65,24.75,35.2,23.1,1736.2,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1971,365,26.06,28.67,24.1,32.5,19.7,1588.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1972,366,26.35,28.96,24.4,33.0,21.7,1830.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1973,365,26.88,29.88,24.68,35.1,22.1,1473.8,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1974,365,26.19,28.66,24.3,33.3,21.6,1725.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1975,365,26.32,28.93,24.43,32.6,21.8,1852.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1976,366,26.12,28.61,24.32,33.0,20.7,1753.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1977,365,26.48,29.11,24.59,33.8,21.9,1767.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1978,365,26.62,29.3,24.69,33.9,21.6,2346.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1979,365,26.62,29.32,24.67,34.3,21.9,1981.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1980,366,26.56,29.11,24.7,33.6,22.9,1858.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1981,365,26.6,29.21,24.69,34.4,21.4,1751.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1982,365,26.31,28.86,24.47,33.0,22.0,1725.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1983,365,27.0,30.06,24.73,35.2,21.9,1354.0,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1984,366,26.28,28.71,24.53,32.3,22.7,2007.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1985,365,26.37,28.93,24.51,32.8,21.8,1774.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1986,365,26.29,28.79,24.48,33.2,21.7,1872.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1987,365,26.86,29.59,24.83,34.8,21.2,1595.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1988,366,26.98,29.61,25.07,34.2,22.1,2100.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1989,365,26.33,28.78,24.54,32.3,21.6,1862.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1990,365,26.79,29.56,24.77,34.9,22.5,1784.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1991,365,26.68,29.43,24.69,33.8,22.2,1389.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1992,366,26.77,29.68,24.61,34.2,21.3,1486.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1993,365,26.69,29.45,24.68,34.9,20.9,1591.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1994,365,26.4,28.85,24.6,32.1,21.4,1761.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1995,365,26.73,29.42,24.77,34.5,22.2,1652.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1996,366,26.31,28.64,24.64,31.6,20.8,1971.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1997,365,26.53,29.24,24.53,33.6,21.3,1523.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1998,365,27.58,30.75,25.19,35.8,22.7,1378.6,9,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,1999,365,26.37,28.71,24.66,31.8,22.9,2232.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2000,366,26.44,28.77,24.72,31.8,22.6,2135.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2001,365,26.51,28.86,24.82,33.2,22.3,2169.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2002,365,26.57,29.13,24.69,32.6,21.5,1644.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2003,365,26.69,29.31,24.75,34.0,22.3,1757.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2004,366,26.62,29.11,24.81,32.9,22.5,1528.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2005,365,26.73,29.39,24.77,33.9,22.3,1713.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2006,365,26.61,28.96,24.88,32.8,23.3,2075.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2007,365,26.85,29.44,24.92,33.3,23.1,1889.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2008,366,26.4,28.71,24.7,31.5,22.9,2162.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2009,365,26.51,28.81,24.84,32.7,21.9,2264.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2010,365,27.31,30.24,25.15,35.3,23.3,1452.1,4,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2011,365,26.29,28.49,24.72,31.2,22.7,2629.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2012,366,26.54,28.88,24.9,32.1,22.8,2212.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2013,365,26.72,29.17,24.97,33.5,23.1,2206.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2014,365,26.36,28.65,24.7,31.7,20.6,2440.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2015,365,26.91,29.55,24.95,33.6,22.0,1533.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2016,366,27.29,29.93,25.34,35.0,22.9,2118.3,1,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2017,365,26.58,29.19,24.65,33.2,19.7,2814.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2018,365,26.57,29.17,24.61,32.4,19.5,2264.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2019,365,26.83,29.63,24.71,34.5,21.1,1760.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2020,366,27.03,29.93,24.84,34.9,21.2,2363.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2021,365,26.6,29.32,24.58,33.0,22.2,2693.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2022,365,26.55,29.45,24.4,31.8,21.8,2361.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2023,365,26.72,29.87,24.36,33.9,21.8,2400.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Iloilo,2024,366,27.61,31.42,24.71,37.3,22.0,2049.2,43,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1940,365,26.14,28.28,24.52,30.6,21.4,1936.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1941,365,26.44,28.72,24.71,31.7,21.7,2071.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1942,365,26.25,28.48,24.56,30.5,22.2,2086.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1943,365,25.88,28.05,24.26,30.5,22.3,1966.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1944,366,26.3,28.58,24.6,31.6,21.5,1961.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1945,365,26.55,28.76,24.87,31.3,23.4,2245.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1946,365,26.31,28.41,24.76,30.5,23.2,2314.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1947,365,26.49,28.62,24.86,30.4,22.4,2266.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1948,366,26.3,28.44,24.65,31.5,21.7,2169.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1949,365,27.01,29.74,24.71,32.5,22.6,3062.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1950,365,26.36,27.96,25.05,30.7,23.6,1959.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1951,365,26.44,27.98,25.14,30.7,23.0,2137.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1952,366,26.49,28.06,25.14,31.4,22.5,1988.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1953,365,26.61,28.24,25.22,31.3,23.6,1785.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1954,365,26.44,27.99,25.15,30.3,23.9,2222.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1955,365,26.12,27.7,24.83,30.2,23.0,2512.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1956,366,26.01,27.52,24.79,30.0,23.6,3497.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1957,365,26.48,28.03,25.23,30.5,23.1,1758.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1958,365,26.65,28.27,25.33,32.3,22.9,1863.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1959,365,26.38,27.93,25.1,30.3,23.1,1460.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1960,366,26.66,28.27,25.3,31.6,22.8,1759.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1961,365,26.42,28.03,25.09,30.5,22.7,1578.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1962,365,26.28,27.83,25.01,30.4,22.8,1624.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1963,365,26.26,27.85,24.93,32.3,22.1,1221.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1964,366,26.34,28.0,25.0,30.8,23.4,2289.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1965,365,26.07,27.63,24.84,30.4,22.0,1879.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1966,365,26.49,28.17,25.2,30.7,23.6,1533.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1967,365,26.39,28.04,25.06,31.6,22.0,989.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1968,366,26.53,28.13,25.17,31.6,22.8,1142.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1969,365,26.61,28.2,25.25,30.9,23.5,1626.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1970,365,26.71,28.28,25.38,31.2,23.8,1785.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1971,365,26.14,27.68,24.82,30.9,22.3,2140.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1972,366,26.45,28.05,25.1,30.8,23.1,1732.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1973,365,26.65,28.27,25.3,30.9,23.4,1847.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1974,365,26.36,27.92,25.06,31.0,23.0,1892.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1975,365,26.35,27.91,25.07,30.9,23.1,2246.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1976,366,26.23,27.76,24.99,30.6,22.6,2262.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1977,365,26.48,28.04,25.22,31.5,23.0,2373.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1978,365,26.63,28.25,25.35,30.9,23.4,1945.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1979,365,26.68,28.28,25.42,31.3,23.6,1557.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1980,366,26.57,28.13,25.33,31.7,23.6,2310.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1981,365,26.71,28.31,25.44,31.2,22.9,1801.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1982,365,26.42,27.97,25.19,30.6,22.9,1663.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1983,365,26.76,28.46,25.36,31.7,23.7,1798.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1984,366,26.44,28.01,25.19,30.4,23.7,2020.7,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1985,365,26.49,28.09,25.19,30.9,23.0,1967.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1986,365,26.45,28.02,25.2,31.2,23.2,1917.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1987,365,26.8,28.44,25.47,31.8,22.5,1467.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1988,366,26.98,28.54,25.7,31.8,23.2,2157.3,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1989,365,26.52,28.08,25.26,30.6,23.4,2069.5,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1990,365,26.72,28.37,25.4,31.2,23.3,1912.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1991,365,26.71,28.34,25.41,32.2,23.6,1250.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1992,366,26.73,28.41,25.38,31.7,23.2,1067.8,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1993,365,26.67,28.28,25.4,31.0,22.9,1929.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1994,365,26.64,28.21,25.39,31.0,22.9,1698.1,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1995,365,26.66,28.28,25.36,30.7,23.3,2112.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1996,366,26.54,28.06,25.32,30.8,22.7,2664.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1997,365,26.6,28.21,25.32,31.5,22.4,1589.9,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1998,365,27.23,28.95,25.79,32.0,24.0,1628.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,1999,365,26.6,28.16,25.32,30.4,24.1,2713.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,2000,366,26.73,28.32,25.42,30.8,22.8,2451.6,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,2001,365,26.79,28.35,25.54,30.6,23.9,2036.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,2002,365,26.68,28.24,25.4,31.0,23.7,1533.4,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,2003,365,26.69,28.25,25.42,31.3,23.9,1832.0,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
Cebu,2004,366,26.72,28.23,25.45,31.0,24.1,1626.2,0,"Open-Meteo archive API (ECMWF ERA5 / ERA5-Land reanalysis), https://open-meteo.com/"
